pkt,channel,phi_ant1,phi_ant2,phi_ant3,t_ant1,t_ant2,t_ant3,meg_ant1,meg_ant2,meg_ant3
59,16,-146.8390341307533,-144.84582236785255,-139.43266846868985,9260.75,9260.0,9260.25,210.24033866030564,173.67786272291585,182.98087331740442
59,16,15.395549253995089,-55.60867276152769,-31.53979677759984,9262.75,9262.0,9262.25,214.70444802099468,226.61200321253943,221.75887806354
59,16,-118.1237353832888,134.81214565833318,158.98418370262624,9264.75,9264.0,9264.25,131.52946437965906,215.66872745022633,189.61276328348785
59,16,89.63506366426935,20.596028311148388,41.83367348099653,9266.75,9266.0,9266.25,157.00318468107582,167.72000476985446,166.4241569003731
59,16,-45.0,-147.63336193527505,-117.75854060106005,9268.75,9268.0,9268.25,154.14927829866738,168.1190054693401,150.29637387508726
59,16,149.8327043896156,77.88313807087742,100.81387751362496,9270.75,9270.0,9270.25,185.06485349736184,181.03314613628083,181.2181006411887
59,16,-95.19442890773482,-92.97802065194976,-86.20693571831137,9272.75,9272.0,9272.25,209.86185932655795,173.23394586512197,181.3973538947026
59,16,66.73463121878805,-5.6092744464458075,18.917766996865314,9274.75,9274.0,9274.25,225.32199182503246,225.0777643393501,225.16216378423798
59,16,-70.85773180853373,-172.61395684873273,-147.48248938495448,9276.75,9276.0,9276.25,128.08200498118384,217.80725424099168,189.74720024284943
59,16,146.2149146846536,74.05460409907715,98.63713141507077,9278.75,9278.0,9278.25,167.2423391369542,160.16241756417142,159.81239000778382
59,16,4.222230206142689,-96.37718062360737,-67.43745947456627,9280.75,9280.0,9280.25,149.40548852033515,171.05846953600397,153.76930773076919
59,16,-157.33228890064873,131.6335393365702,156.51390619575193,9282.75,9282.0,9282.25,184.23083346714802,180.62391868188442,183.1747799234381
59,16,-44.80577776253018,-42.929969346958906,-35.64450634346991,9284.75,9284.0,9284.25,208.59769893265843,176.18456232031227,187.0427758562196
59,16,119.45632077329857,48.57633437499736,70.92490150755447,9286.75,9286.0,9286.25,221.6528817768901,226.7156809750927,226.43321311150447
59,16,-19.510799443713285,-121.75948008481281,-96.83100594935152,9288.75,9288.0,9288.25,134.7367804276175,222.28360263411244,193.37269714207332
59,16,-165.79744123863634,119.9586705268193,144.38151016074826,9290.75,9290.0,9290.25,167.10774967068403,166.20770138594662,164.83931569865243
59,16,53.436904131405896,-45.939190945735575,-20.136303428248134,9292.75,9292.0,9292.25,149.40214188558343,172.55723688098394,159.7654530867046
59,16,-109.54636773334187,177.7352454517766,-157.18196626322032,9294.75,9294.0,9294.25,179.33488227336034,177.1383639983163,177.92414113885727
59,16,2.465758994997765,6.490771634475678,12.946509515636931,9296.75,9296.0,9296.25,209.19369015340786,168.07736313971608,178.53851125177448
59,16,170.06734986789846,100.69934337430418,122.8285417914125,9298.75,9298.0,9298.25,220.30206535572927,220.83930809527547,221.3504009483606
59,16,36.9539089925476,-71.40227951408487,-45.0,9300.75,9300.0,9300.25,136.40014662748717,222.62524564837653,195.16147160748716
59,16,-117.98923849532379,175.31955638174668,-161.67056814713155,9302.75,9302.0,9302.25,161.94134740701648,171.572142260916,171.71196813268432
59,16,96.25903630512228,0.6944602875497745,26.39993411396692,9304.75,9304.0,9304.25,155.92947123619703,165.01212076693034,155.18376203714095
59,16,-58.70696100407981,-131.0627748351759,-107.81888891452276,9306.75,9306.0,9306.25,179.0474797365213,175.06855799943062,176.4652940382329
59,16,54.62299419154944,57.324727434137365,64.83212985021841,9308.75,9308.0,9308.25,207.27035485085656,172.2614292289484,183.412104289766
59,16,-144.40078004102384,146.02803669442682,166.96664367408613,9310.75,9310.0,9310.25,216.453228204155,225.48835890129672,221.71152428324515
59,16,80.53767779197439,-20.136303428248134,2.6290818856386564,9312.75,9312.0,9312.25,133.82077566656082,223.67163432138642,196.2065238466856
59,16,-64.23067237566129,-135.237740459293,-111.42529379808741,9314.75,9314.0,9314.25,161.01242188104618,170.41420128616042,169.729196074217
59,16,152.41797079220282,53.06123726771018,79.72899627952094,9316.75,9316.0,9316.25,151.18200951171406,166.4001201922643,151.42654985173505
59,16,-13.34872711328738,-83.382012712013,-62.19854122006587,9318.75,9318.0,9318.25,181.9148152295464,182.21415971323412,186.53149868051776
59,16,106.62075691389208,103.20108717570558,111.92177859395916,9320.75,9320.0,9320.25,209.76415327696012,166.39711535961192,176.7823520603796
59,16,-95.31454566994476,-165.96375653207355,-141.98848972998346,9322.75,9322.0,9322.25,215.92822881689187,222.64770378335368,220.84383622822708
59,16,135.0,29.314094079933597,53.315125756791886,9324.75,9324.0,9324.25,131.52186130069785,214.4621178670023,185.80096878111263
59,16,-19.72227776444705,-88.95837332399005,-63.74134044519272,9326.75,9326.0,9326.25,168.90825912311095,165.0272704737008,167.2602762164406
59,16,-155.46227152342217,98.08058138160109,129.50767544287257,9328.75,9328.0,9328.25,151.7003625572464,163.62457028209425,147.75655653811103
59,16,34.81337024005522,-33.690067525979785,-11.245482805462863,9330.75,9330.0,9330.25,183.91846019364124,173.0664612222715,174.34735443934903
59,16,152.31893843151477,155.60969293753206,163.09768296743596,9332.75,9332.0,9332.25,206.65188119153427,176.77669529663692,189.17187951701493
59,16,-38.375967365482495,-115.14478563067895,-88.41618842913805,9334.75,9334.0,9334.25,220.6762334280699,216.51789764358972,217.08293346092412
59,16,-170.96051719664487,83.19868517601844,107.406913033098,9336.75,9336.0,9336.25,133.6600164596728,219.54498400100152,193.87882813757668
59,16,28.91834804318629,-36.724107172924796,-15.795928989073925,9338.75,9338.0,9338.25,163.3707440149551,157.2005089050287,157.9651860379369
59,16,-108.77131939783213,153.88024384300715,-176.11550842994694,9340.75,9340.0,9340.25,161.5951731952412,172.6296614142541,162.37302731673142
59,16,83.6598082540901,16.57400775690899,38.51188488348946,9342.75,9342.0,9342.25,181.10770276274837,175.28262891684392,181.47451611727746
59,16,-162.77656380886853,-160.72561264336568,-154.27954286834157,9344.75,9344.0,9344.25,209.3895890439637,172.67889274604468,182.03571078225283
59,16,2.901910468883643,-67.24135661865073,-43.352971338741256,9346.75,9346.0,9346.25,217.27862297059968,222.30834442278592,221.41589825484527
59,16,-130.87240829748828,123.54842188249799,150.21796191221412,9348.75,9348.0,9348.25,137.53544997563355,224.37691503361037,191.26160095534075
59,16,84.15274455872678,12.414292646085588,35.134193056915635,9350.75,9350.0,9350.25,166.86821147240718,162.80663377147752,165.07574019219174
59,16,-60.764195431299974,-158.76710770458158,-131.57163144114503,9352.75,9352.0,9352.25,153.56106277308712,168.43396332094068,153.7172729396407
59,16,136.33221985386965,61.591908691679876,87.13759477388824,9354.75,9354.0,9354.25,182.4828759089466,180.76780686836915,180.22485955050706
59,16,-108.85935424228347,-107.81888891452276,-101.49143908811341,9356.75,9356.0,9356.25,213.45959805077868,176.4652940382329,185.72291188757515
59,16,56.745633425287956,-15.551985370382473,7.0925173282730745,9358.75,9358.0,9358.25,218.8355546980426,220.05681084665386,218.67327225795108
60,0,-88.46839220798901,-157.33228890064873,-135.0,9370.75,9370.0,9370.25,187.06683297688028,184.23083346714802,188.09040379562165
60,0,115.13741450251776,29.024932543203963,54.536635758459404,9372.75,9372.0,9372.25,143.60013927569847,187.55532517100121,179.25400971805342
60,0,-41.406433812134814,-110.82089285331085,-85.42607874009914,9374.75,9374.0,9374.25,146.6594695203825,151.92103211866353,150.47923444781344
60,0,163.07248693585296,73.67695377094398,99.79620991747451,9376.75,9376.0,9376.25,144.2497833620557,145.8800877433243,141.05672617780408
60,0,-5.527540151656172,-75.1630912384393,-53.42696902148067,9378.75,9378.0,9378.25,155.72411502397438,156.20819440733575,154.40207252495026
60,0,143.24632081446853,109.55825153699743,128.10257244224826,9380.75,9380.0,9380.25,197.20040567909592,161.3071604114337,176.64087862100325
60,0,-52.0703448201576,-122.30345104838725,-97.86402479549956,9382.75,9382.0,9382.25,183.83144453547658,183.38211472223784,182.7183625145541
60,0,154.16712340048582,68.70264595096624,91.29459951816428,9384.75,9384.0,9384.25,139.98928530426892,189.9736823878508,177.04519197086375
60,0,-4.250654574651199,-72.1811110854772,-49.44124118943282,9386.75,9386.0,9386.25,148.4082207965583,147.05441169852742,146.102703602637
60,0,-161.43967768021488,114.03893426545844,141.70983680775691,9388.75,9388.0,9388.25,144.51643505151932,152.2005256232711,145.24462124292245
60,0,29.922129856063552,-41.3165136108395,-16.135588661305526,9390.75,9390.0,9390.25,160.37767924496225,165.0969412193939,165.52039149301208
60,0,172.20792192178158,143.94538183353896,159.40397168885158,9392.75,9392.0,9392.25,191.77069640588988,154.61565250646518,167.72000476985446
60,0,-19.42270922256182,-90.0,-67.91690261844673,9394.75,9394.0,9394.25,183.43936327844142,191.0,188.85444130334872
60,0,-178.39773865372902,95.13975737899064,121.7335191534163,9396.75,9396.0,9396.25,143.05593311708537,189.76301009416986,178.71765441612084
60,0,27.08749061403673,-41.66614933846343,-15.945395900922856,9398.75,9398.0,9398.25,147.13938969562162,145.91093173576817,145.60219778561037
60,0,-126.48276989169308,147.40741852740078,171.86989764584405,9400.75,9400.0,9400.25,148.0033783398203,144.8033148791836,141.42135623730948
60,0,67.75097634278764,-1.778800315673848,20.432828679398693,9402.75,9402.0,9402.25,166.388100536066,161.07762104029226,163.27277789025337
60,0,-150.25511870305778,179.2838400545296,-163.7397952916881,9404.75,9404.0,9404.25,193.49418595916518,160.0124995117569,175.0
60,0,9.004779125277299,-59.83270438961562,-35.8926656877456,9406.75,9406.0,9406.25,185.28356645962967,185.06485349736184,187.62729012593024
60,0,-134.70916097764947,134.56921278299134,159.40590977969126,9408.75,9408.0,9408.25,139.30183056945089,188.0957203128237,176.26400653565094
60,0,68.12379188836927,1.5911402711945877,22.774969548886446,9410.75,9410.0,9410.25,142.24275025462634,144.05554484295288,142.07744367069668
60,0,-96.55255467082928,-179.23610153907,-152.22343619113147,9412.75,9412.0,9412.25,148.9731519435633,150.0133327407934,148.06079832285116
60,0,98.53076560994812,28.46891899659433,54.33839497623599,9414.75,9414.0,9414.25,161.78998732925348,161.533278305122,161.23585209251698
60,0,-109.732689499661,-142.47573738554826,-125.18521332794774,9416.75,9416.0,9416.25,195.4788991170146,157.610278852618,170.07351351694948
60,0,52.0703448201576,-18.434948822922014,3.7112838080208856,9418.75,9418.0,9418.25,183.83144453547658,186.57438194993438,185.38878067455968
60,0,-103.84069549165562,170.0958167870261,-162.47443162627712,9420.75,9420.0,9420.25,142.12670403551894,191.85932346383382,179.3237296065415
60,0,102.09475707701212,33.470964274645716,58.07912378006682,9422.75,9422.0,9422.25,143.17821063276355,145.0551619212498,143.7358688706476
60,0,-53.20721641191815,-137.75248540026868,-113.04359780015578,9424.75,9424.0,9424.25,148.6001345894411,147.24808997063425,145.6193668438371
60,0,139.7020554233162,70.89364699422802,93.53229458389087,9426.75,9426.0,9426.25,163.8932579455299,161.91973320136125,162.30834852218788
60,0,-80.10939505824197,-109.25507778928385,-91.99787985647669,9428.75,9428.0,9428.25,197.9419106707824,154.65122049308243,172.10461934532725
60,0,85.36453657309737,14.036243467926473,39.76613835278357,9430.75,9430.0,9430.25,185.60711193270583,185.53975315279476,186.0376306019833
60,0,-69.44395478041653,-157.81332210655202,-135.66879195296866,9432.75,9432.0,9432.25,136.70405992508051,193.31321734428815,181.73882359033797
60,0,132.6386253418244,67.49647150023257,86.9059419410829,9434.75,9434.0,9434.25,137.2953021774598,151.5387739161169,148.21605850919124
60,0,-25.88702626632669,-115.9065079995144,-86.96729738382301,9436.75,9436.0,9436.25,151.16877984557524,155.64061166674975,151.21177202850313
60,0,168.89942997849468,100.5551814329488,124.761802333487,9438.75,9438.0,9438.25,161.01242188104618,163.77118183612157,163.11039206623224
60,0,-46.22757883213454,-73.58921540312228,-58.9773577954292,9440.75,9440.0,9440.25,198.03535037967342,152.2005256232711,166.86821147240718
60,0,123.43504348529228,51.993904954154594,74.9315118405078,9442.75,9442.0,9442.25,186.93581786270923,191.637678967368,188.48076824970764
60,0,-35.05942696688698,-121.87959684702274,-96.80425956260841,9444.75,9444.0,9444.25,139.26952286842948,193.13207915827962,177.2484132510077
60,0,170.87710379462158,101.6114864238885,126.3174761187318,9446.75,9446.0,9446.25,138.75518008348374,149.0503270710937,145.2067491544384
60,0,12.736400204797835,-72.16814237145853,-48.07146211707039,9448.75,9448.0,9448.25,149.68299836654796,150.2165104108067,145.16542288024377
60,0,-153.7541420639965,139.1375935841441,160.13570259659,9450.75,9450.0,9450.25,160.55217220579732,166.6043216726385,164.80594649465775
60,0,-8.38324848092935,-36.6419315563,-18.97040780848655,9452.75,9452.0,9452.25,192.0520762709948,150.8011936292283,169.1892431568863
60,0,156.03751102542182,87.57622865588645,112.41268946863428,9454.75,9454.0,9454.25,187.12829823412602,189.16923639957955,191.4627901186024
60,0,2.152962789100461,-84.198413112353,-61.41527967619953,9456.75,9456.0,9456.25,133.09395177843356,187.9627622695517,177.65415840897168
60,0,-150.98341565613418,136.9556813975229,160.55996517182382,9458.75,9458.0,9458.25,146.37281168304446,145.04137340772803,144.22205101855957
60,0,48.01278750418334,-39.61068824002659,-10.44781754947392,9460.75,9460.0,9460.25,147.98986451781082,150.57224179774968,143.37712509323097
60,0,-122.41703750592308,169.59944797517898,-165.7064418869526,9462.75,9462.0,9462.25,162.28986413205232,160.63934760823705,162.0154313638056
60,0,29.744881296942225,-1.4782726566888706,15.343766047763864,9464.75,9464.0,9464.25,193.49418595916518,155.05160431288675,170.06175348972505
60,0,-163.61045966596527,126.02737338510363,148.62699485989154,9466.75,9466.0,9466.25,194.92049661336284,190.42058712229618,192.0833152566875
60,0,34.615979312379864,-51.00900595749454,-24.6361296498905,9468.75,9468.0,9468.25,137.3062270984095,189.12958520548813,172.72232050317064
60,0,-120.06858282186244,166.15930450834438,-165.67728002179643,9470.75,9470.0,9470.25,153.68148880070103,142.12670403551894,145.52319402761884
60,0,81.28254303540034,-2.7079174858661985,22.01898735001937,9472.75,9472.0,9472.25,151.75308893067051,148.16544806398016,146.70037491431302
60,0,-83.78077031120884,-153.9045758426117,-131.0206175473218,9474.75,9474.0,9474.25,156.92354826475216,163.68567438844488,163.02760502442527
60,0,68.3598352460645,35.14554549970606,53.99714342106506,9476.75,9476.0,9476.25,197.9520143873257,152.8692251566678,171.81967291320282
60,0,-128.61125252036402,160.99401580396318,-174.198413112353,9478.75,9478.0,9478.25,184.2851052038661,190.37857022259618,187.9627622695517
60,0,74.17384592382746,-8.972626614896393,11.872250313984544,9480.75,9480.0,9480.25,132.00378782444085,192.35384061671346,179.8471573308847
60,0,-82.30394827798344,-153.43494882292205,-130.00625601417659,9482.75,9482.0,9482.25,149.34523762075574,145.3444185374863,146.2190138114739
60,0,125.02228737984943,36.724107172924796,66.70053673931747,9484.75,9484.0,9484.25,155.08062419270826,157.2005089050287,149.164338901763
60,0,-49.08561677997488,-119.96956947656672,-94.76364169072616,9486.75,9486.0,9486.25,158.79546593023366,158.14550262337528,156.54072952429985
60,0,96.79594401601895,66.65233147190892,81.72410717292479,9488.75,9488.0,9488.25,194.36563482261985,151.3968295572929,166.73631877908304
60,0,-98.34795597925314,-168.0957342845083,-146.7251120151651,9490.75,9490.0,9490.25,185.9704277566732,189.06612599828662,191.37659209004642
60,0,106.73875855842763,20.8011968143778,47.05355056351099,9492.75,9492.0,9492.25,138.88484438555562,191.48106956041372,177.59786034747154
60,0,-52.431407971172504,-120.08650455400023,-95.74866341728777,9494.75,9494.0,9494.25,147.61097520171052,145.6193668438371,149.75313018431368
60,0,158.5522636728947,68.62937773065681,95.51491159124508,9496.75,9496.0,9496.25,150.41608956491322,148.18906842274163,145.67429423202984
60,0,-11.58341860468707,-77.00538320808349,-55.72629446612525,9498.75,9498.0,9498.25,164.34719346554112,160.09996876951598,163.36768346279504
60,0,131.7060350121549,103.58296352983672,120.49983323344743,9500.75,9500.0,9500.25,196.9009903479411,153.28731193415845,169.4461566398011
60,0,-65.13630342824813,-137.37695081440347,-112.66771109935127,9502.75,9502.0,9502.25,180.75397644312005,187.5446613476374,184.23083346714802
60,0,144.94057303311303,56.39532105389285,79.66549733330622,9504.75,9504.0,9504.25,139.26952286842948,186.10212250267327,172.80335644888382
60,0,-15.02710941402863,-84.4084422442428,-61.326853510565,9506.75,9506.0,9506.25,154.27572718998928,143.68368035375485,145.89036979869508
60,0,-174.4470289669632,100.33891054294105,127.9792208547988,9508.75,9508.0,9508.25,144.6789549312546,150.44268011438774,144.62710672622887
60,0,17.543257715400127,-50.10216525235819,-26.722890390779877,9510.75,9510.0,9510.25,162.5607578722491,159.02201105507376,162.33915116200404
60,0,169.59228868750998,143.4927290281185,158.4429207149623,9512.75,9512.0,9512.25,199.2786993132984,158.00316452527144,174.18381095842403
60,0,-28.511246294108748,-96.81821457165186,-74.69072651201681,9514.75,9514.0,9514.25,184.35834670553973,185.31055015837603,185.58555978308223
61,15,-73.37552185603505,-142.822339264822,-120.9198517287796,9526.75,9526.0,9526.25,220.20445045457188,223.40322289528413,223.80571931923458
61,15,158.64562263510192,46.3234294612548,73.83985330743641,9528.75,9528.0,9528.25,142.80406156688963,214.3105223734943,183.24027941476186
61,15,2.252044345402555,-65.55604521958347,-43.89404124771148,9530.75,9530.0,9530.25,178.13758727455584,181.24568960391858,183.1747799234381
61,15,-145.91411300581078,121.30412349559099,146.99083497903928,9532.75,9532.0,9532.25,160.58953888718904,173.216627377397,163.3707440149551
61,15,56.65250405408639,-20.23969136961832,5.557232209550818,9534.75,9534.0,9534.25,185.55053220079967,190.77997798511245,185.87361297397757
61,15,172.25965884116206,170.22825264797913,179.09540496626732,9536.75,9536.0,9536.25,207.8942038634074,182.64993840677852,190.02368273454758
61,15,-20.341340412692407,-94.24561078410292,-70.99938485042767,9538.75,9538.0,9538.25,218.63439802556232,229.63013739489855,224.2164133153503
61,15,-152.663335144186,97.4314079711725,125.38788524563412,9540.75,9540.0,9540.25,132.83448347473634,208.75344308537763,177.85949510779568
61,15,53.58793559647603,-13.421835067886205,7.907162702958457,9542.75,9542.0,9542.25,175.20559351801532,180.94197965093673,181.72781845386245
61,15,-92.91700728662771,171.5493011063979,-160.89364699422805,9544.75,9544.0,9544.25,157.20368952413298,176.92088627406318,161.91973320136125
61,15,102.30272632524272,29.859016164923094,56.73308415641224,9546.75,9546.0,9546.25,192.41881404893857,186.79668091269718,187.77113729218345
61,15,-129.4602119264455,-134.7717311698466,-125.01650557292841,9548.75,9548.0,9548.25,212.41704263076446,177.48521065147938,191.70028690641024
61,15,29.58393851936381,-40.404112308135225,-16.798371781305296,9550.75,9550.0,9550.25,220.7826985975124,220.61958208645038,221.44976857066254
61,15,-107.65012421993013,148.10432614469704,172.32758840022046,9552.75,9552.0,9552.25,138.52075656738234,221.43396306799912,194.74342094150447
61,15,103.31608304910726,32.597116878234765,55.939091183192154,9554.75,9554.0,9554.25,173.66922582887275,174.4849563716024,171.40595088852663
61,15,-41.153969909952615,-137.9414649939111,-108.00416160591337,9556.75,9556.0,9556.25,168.67127793433,179.13402803487674,168.23792675850473
61,15,152.18354101632974,82.87498365109819,104.64737527236299,9558.75,9558.0,9558.25,184.29595763336755,185.43192821086663,181.9120666695863
61,15,-86.27437180665103,-88.05851360908562,-80.18648214074541,9560.75,9560.0,9560.25,215.4553317975677,177.10166571774533,187.7471704180918
61,15,80.93070670010843,4.236394799058841,30.27568977688836,9562.75,9562.0,9562.25,215.6965461012299,216.59178193089411,214.21717951648972
61,15,-54.46232220802562,-161.15285843567568,-137.94644738001233,9564.75,9564.0,9564.25,137.63720427268203,219.78398485785996,192.58764238652492
61,15,153.43494882292205,84.22188093087334,109.60844127189027,9566.75,9566.0,9566.25,178.88543819998318,168.8579284487406,169.8499337650739
61,15,7.4773303066608,-86.18592516570965,-57.63336193527502,9568.75,9568.0,9568.25,161.37224048763778,180.3995565404749,168.1190054693401
61,15,-153.71173787509974,136.94514676141432,159.0502985296052,9570.75,9570.0,9570.25,185.14858897652988,187.49133313302775,187.38729946290385
61,15,-35.90972307917768,-38.81138403675841,-28.99595951411839,9572.75,9572.0,9572.25,214.83016547961788,177.10166571774533,189.78935691971768
61,15,123.89942997849472,54.61659157004996,78.03152434841618,9574.75,9574.0,9574.25,227.705950734714,215.87264764207626,221.82200071228283
61,15,-10.054335599994348,-115.01689347810006,-90.89985971490441,9576.75,9576.0,9576.25,143.19916200872126,215.18828964420902,191.0235587565052
61,15,-161.13100054493862,130.31410016049728,154.4658670083524,9578.75,9578.0,9578.25,166.9730517179344,173.11268006705922,173.99425277864785
61,15,52.70933308003392,-42.161212158994616,-15.068488159492214,9580.75,9580.0,9580.25,163.40440630533806,171.3300907604966,161.55494421403512
61,15,-108.82471001824007,-176.97130142165943,-154.9106261310714,9582.75,9582.0,9582.25,185.94622878671132,189.26436537288257,191.0235587565052
61,15,10.115361324067171,5.7441583237671665,15.39121293526326,9584.75,9584.0,9584.25,216.36312070221211,169.85287751463028,184.62123388169633
61,15,177.87890360333856,101.9293221772383,125.56917629320635,9586.75,9586.0,9586.25,216.14809737770076,217.70163067832084,211.45448682872637
61,15,41.73796652260326,-65.18835368299355,-38.84689584880325,9588.75,9588.0,9588.25,136.69308687713507,219.23731434224428,191.31387822110557
61,15,-113.6293777306568,178.6906101805895,-156.3706222693432,9590.75,9590.0,9590.25,174.64249196572982,175.04570831642803,174.64249196572982
61,15,104.70830389968278,7.943471810590412,35.821920999837545,9592.75,9592.0,9592.25,165.4206758540177,173.66634676873932,164.02743672934722
61,15,-59.1423466420327,-131.30161562839808,-107.17056135193819,9594.75,9594.0,9594.25,185.21878954360974,186.35718392377584,186.30351580150062
61,15,63.313816277153606,58.26648084658371,68.19859051364817,9596.75,9596.0,9596.25,211.53250341259616,178.71765441612084,188.48076824970764
61,15,-135.18663054356557,153.8905716601841,176.13453883014827,9598.75,9598.0,9598.25,217.08293346092412,224.95555116511352,222.50617968946392
61,15,95.00583255295109,-16.404034586068903,11.192040089958072,9600.75,9600.0,9600.25,137.5245432641025,223.0807028857494,190.62528688503
61,15,-58.201087175705595,-127.60959079071228,-104.67639313745,9602.75,9602.0,9602.25,176.49079296099274,170.41420128616042,173.66634676873932
61,15,156.84691843588647,65.71417484434872,90.6780249107513,9604.75,9604.0,9604.25,165.3148511174964,179.9222054111165,169.01183390520322
61,15,-7.086895410073673,-82.0051352692367,-55.6058723128624,9606.75,9606.0,9606.25,186.4242473499625,179.74704448196084,180.56854654119584
61,15,113.6293777306568,111.10483858492964,120.04136392627913,9608.75,9608.0,9608.25,209.57099035887572,183.29484444468156,191.76026700023132
61,15,-81.76103942436478,-154.26354902074797,-130.88777115528154,9610.75,9610.0,9610.25,223.3047245357787,216.47401691658055,216.9331694324314
61,15,147.4704617216689,38.619628892153905,65.77225468204583,9612.75,9612.0,9612.25,150.63200191194434,222.70383921252903,197.38540979515182
61,15,-7.853313301978219,-76.5781649321138,-54.90418321297389,9614.75,9614.0,9614.25,175.64737401965337,180.94197965093673,180.88670487352024
61,15,-153.7454920124279,105.5070281768928,134.5103044068708,9616.75,9616.0,9616.25,165.0242406436097,179.53551180755298,165.46903033498444
61,15,37.36222305397637,-29.971494932072712,-6.4761245383511925,9618.75,9618.0,9618.25,186.2068742017866,188.16216410320115,186.18807695446026
61,15,162.1627499966928,155.87464682645003,165.5960094670627,9620.75,9620.0,9620.25,212.20037700249264,178.60011198204776,188.939143641544
61,15,-38.01151027001653,-109.82813377130779,-84.52263127117112,9622.75,9622.0,9622.25,220.84383622822708,221.1085706163377,220.00454540758926
61,15,-173.89994003967834,81.53440244601839,104.32271997820357,9624.75,9624.0,9624.25,131.7459676802292,217.36835096213986,194.03092537015846
61,15,38.867777502320685,-31.36602721059564,-7.7049971988389805,9626.75,9626.0,9626.25,172.10461934532725,170.98830369355676,171.5488268686207
61,15,-111.21411568699408,152.39602006938082,-179.29268063145577,9628.75,9628.0,9628.25,163.04907236779977,172.6528308484978,162.01234520862909
61,15,90.29533645394704,18.04782106877106,41.35687178779396,9630.75,9630.0,9630.25,194.0025773024678,187.21111078138497,189.17980864775186
61,15,-150.25511870305778,-148.98120431145261,-141.6721999971994,9632.75,9632.0,9632.25,209.61870145576228,178.5301095053717,188.66107176627614
61,15,8.785298717884604,-63.788621982168465,-38.49598945956829,9634.75,9634.0,9634.25,222.61176967986216,217.34994824015945,218.4879859397308
61,15,-122.76040016306816,130.11159905187526,154.79887635452494,9636.75,9636.0,9636.25,136.75159962501354,215.7452201092761,187.88294228055932
61,15,90.0,15.989639737312595,42.9943526286114,9638.75,9638.0,9638.25,182.0,177.8819833485111,181.83783984638617
61,15,-62.04903097210983,-152.70042778866718,-124.18060159802124,9640.75,9640.0,9640.25,166.41213898030398,174.4276354251241,161.97839362087768
61,15,138.26428372401853,65.73095547282661,88.20072427586592,9642.75,9642.0,9642.25,186.27130750601398,189.77091452590938,191.09421759959145
61,15,-102.09475707701212,-105.7671825424757,-96.67446904711758,9644.75,9644.0,9644.25,214.76731594914529,176.64653973401238,189.2828571212935
61,15,58.720194304217074,-8.766280161838376,13.33129741437623,9646.75,9646.0,9646.25,217.63501556505105,216.52944372532804,216.84326136636108
61,15,-76.5347919051883,177.7195146753181,-157.77496954888645,9648.75,9648.0,9648.25,146.01369798755184,226.1791325476336,200.92784774639873
61,15,130.072890052351,61.78983037118474,84.95754893082909,9650.75,9650.0,9650.25,164.6572197020222,171.3534359153618,170.66048165876012
61,15,-16.955313052025208,-112.69379494509235,-86.23147029086462,9652.75,9652.0,9652.25,171.45261736118232,178.84630272946654,167.36188335460378
61,15,-173.39516450324604,112.83365417791755,136.3118877825041,9654.75,9654.0,9654.25,191.26944345608368,185.53975315279476,185.31055015837603
61,15,-52.21902082486967,-57.38075692880717,-46.902112774656935,9656.75,9656.0,9656.25,213.8270329027647,178.08986495586998,191.7315832094441
61,15,112.64030582463059,43.34238540489026,64.8125377227718,9658.75,9658.0,9658.25,215.61539833694627,220.0022727155336,223.22410264126947
61,15,-21.037511025421818,-130.2057679333694,-104.54520274117435,9660.75,9660.0,9660.25,139.2838827718412,219.97272558205935,191.12561314486342
61,15,-178.71267105847497,112.23499089248855,138.03733582295249,9662.75,9662.0,9662.25,178.04493814764854,171.77310616042314,173.48486965727008
61,15,40.36453657309736,-57.47907180192763,-31.32869286780417,9664.75,9664.0,9664.25,157.49285698088025,176.70880000724358,161.55494421403512
61,15,-124.3670910161208,163.71507752811658,-171.69653726863694,9666.75,9666.0,9666.25,187.77912557044246,185.44001725625458,186.9598887462228
61,15,-5.737734670056418,-7.086895410073673,0.2938219346507038,9668.75,9668.0,9668.25,210.05237442123808,186.4242473499625,195.00256408570635
61,15,157.07719931553638,86.06383388731,108.51834873419908,9670.75,9670.0,9670.25,218.23381956058049,218.51544567833184,217.24870540465827
62,30,-93.17983011986423,-159.95475057457898,-139.31602751986566,9682.75,9682.0,9682.25,72.11102550927978,78.77182237323191,75.16648189186455
62,30,144.1301764822787,35.45547443444187,64.72227776444704,9684.75,9684.0,9684.25,80.21221852062192,81.02468759581859,79.62411694957753
62,30,-16.081651956813708,-84.9868862449642,-62.771320822908756,9686.75,9686.0,9686.25,115.52056094046637,114.43775600735974,115.83609109426992
62,30,-157.64680231301062,112.40540888336537,138.68062217303046,9688.75,9688.0,9688.25,115.69356075426151,123.30855606972293,121.16517651536682
62,30,39.11401216697174,-31.827446576673108,-7.177245850855018,9690.75,9690.0,9690.25,137.90576492663388,136.5283853270081,136.06616037795732
62,30,-161.40455921724342,161.6887999684845,-178.03858233222962,9692.75,9692.0,9692.25,112.8937553631732,146.4137971640651,146.08559134972896
62,30,-16.990823291986167,-92.32153058983272,-67.09423034158281,9694.75,9694.0,9694.25,75.28612089887484,74.06078584514209,77.07788269017254
62,30,-142.1250163489018,108.88608736970929,132.7974018382342,9696.75,9696.0,9696.25,68.41052550594829,80.32434251209281,73.59347797189639
