pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
75,120,1,1,27,-67,-292,274
75,121,1,1,27,-67,-373,162
75,122,1,1,27,-67,-411,16
75,123,1,1,27,-67,-395,-116
75,124,1,1,27,-67,-317,-250
75,125,1,1,27,-67,-208,-334
75,126,1,1,27,-67,-54,-371
75,127,1,1,27,-67,94,-356
91,200,1,0,27,-67,-160,516
91,201,1,0,27,-67,-348,406
91,202,1,0,27,-67,-467,253
91,203,1,0,27,-67,-522,38
91,204,1,0,27,-67,-500,-157
91,205,1,0,27,-67,-395,-349
91,206,1,0,27,-67,-248,-474
91,207,1,0,27,-67,-45,-539
91,216,1,1,27,-67,-196,355
91,217,1,1,27,-67,-313,258
91,218,1,1,27,-67,-389,108
91,219,1,1,27,-67,-403,-42
91,220,1,1,27,-67,-353,-202
91,221,1,1,27,-67,-260,-312
91,222,1,1,27,-67,-111,-375
91,223,1,1,27,-67,39,-381
92,264,1,2,27,-67,-181,348
92,265,1,2,27,-67,-312,249
92,266,1,2,27,-67,-387,122
92,267,1,2,27,-67,-410,-41
92,268,1,2,27,-67,-377,-182
92,269,1,2,27,-67,-279,-304
92,270,1,2,27,-67,-154,-367
92,271,1,2,27,-67,13,-386
92,280,1,0,27,-67,141,546
92,281,1,0,27,-67,-67,564
92,282,1,0,27,-67,-284,502
92,283,1,0,27,-67,-436,377
92,284,1,0,27,-67,-541,181
92,285,1,0,27,-67,-573,-19
92,286,1,0,27,-67,-521,-245
92,287,1,0,27,-67,-394,-417
93,232,1,1,27,-67,134,556
93,233,1,1,27,-67,-77,558
93,234,1,1,27,-67,-298,474
93,235,1,1,27,-67,-450,340
93,236,1,1,27,-67,-541,132
93,237,1,1,27,-67,-544,-78
93,238,1,1,27,-67,-452,-309
93,239,1,1,27,-67,-296,-470
93,248,1,2,27,-67,-75,525
93,249,1,2,27,-67,-275,451
93,250,1,2,27,-67,-420,316
93,251,1,2,27,-67,-510,109
93,252,1,2,27,-67,-517,-90
93,253,1,2,27,-67,-428,-294
93,254,1,2,27,-67,-280,-434
93,255,1,2,27,-67,-63,-514
94,296,1,0,27,-67,-81,533
94,297,1,0,27,-67,-261,472
94,298,1,0,27,-67,-423,335
94,299,1,0,27,-67,-509,163
94,300,1,0,27,-67,-526,-53
94,301,1,0,27,-67,-474,-239
94,302,1,0,27,-67,-355,-396
94,303,1,0,27,-67,-159,-504
94,312,1,1,27,-67,-117,381
94,313,1,1,27,-67,-262,296
94,314,1,1,27,-67,-355,174
94,315,1,1,27,-67,-404,9
94,316,1,1,27,-67,-388,-139
94,317,1,1,27,-67,-305,-271
94,318,1,1,27,-67,-192,-347
94,319,1,1,27,-67,-36,-384
95,424,1,2,27,-67,359,436
95,425,1,2,27,-67,140,535
95,426,1,2,27,-67,-80,544
95,427,1,2,27,-67,-310,469
95,428,1,2,27,-67,-465,337
95,429,1,2,27,-67,-565,135
95,430,1,2,27,-67,-575,-72
95,431,1,2,27,-67,-499,-301
95,440,1,0,27,-67,109,507
95,441,1,0,27,-67,-116,502
95,442,1,0,27,-67,-300,427
95,443,1,0,27,-67,-459,277
95,444,1,0,27,-67,-534,104
95,445,1,0,27,-67,-534,-87
95,446,1,0,27,-67,-446,-295
95,447,1,0,27,-67,-298,-444
96,328,1,1,27,-67,187,523
96,329,1,1,27,-67,-54,550
96,330,1,1,27,-67,-258,496
96,331,1,1,27,-67,-420,380
96,332,1,1,27,-67,-539,199
96,333,1,1,27,-67,-575,7
96,334,1,1,27,-67,-532,-218
96,335,1,1,27,-67,-422,-399
96,344,1,2,27,-67,-59,518
96,345,1,2,27,-67,-242,465
96,346,1,2,27,-67,-410,335
96,347,1,2,27,-67,-502,166
96,348,1,2,27,-67,-529,-52
96,349,1,2,27,-67,-473,-244
96,350,1,2,27,-67,-327,-417
96,351,1,2,27,-67,-145,-512
97,360,1,0,27,-67,-106,387
97,361,1,0,27,-67,-249,311
97,362,1,0,27,-67,-342,195
97,363,1,0,27,-67,-393,28
97,364,1,0,27,-67,-381,-127
97,365,1,0,27,-67,-308,-275
97,366,1,0,27,-67,-192,-357
97,367,1,0,27,-67,-28,-397
97,376,1,1,27,-67,238,511
97,377,1,1,27,-67,6,569
97,378,1,1,27,-67,-203,535
97,379,1,1,27,-67,-400,419
97,380,1,1,27,-67,-520,260
97,381,1,1,27,-67,-585,47
97,382,1,1,27,-67,-567,-154
97,383,1,1,27,-67,-455,-362
98,392,1,2,27,-67,-11,526
98,393,1,2,27,-67,-206,490
98,394,1,2,27,-67,-388,372
98,395,1,2,27,-67,-493,213
98,396,1,2,27,-67,-538,2
98,397,1,2,27,-67,-504,-188
98,398,1,2,27,-67,-393,-375
98,399,1,2,27,-67,-231,-491
98,408,1,0,27,-67,-65,399
98,409,1,0,27,-67,-203,352
98,410,1,0,27,-67,-327,247
98,411,1,0,27,-67,-389,113
98,412,1,0,27,-67,-400,-56
98,413,1,0,27,-67,-349,-195
98,414,1,0,27,-67,-234,-309
98,415,1,0,27,-67,-94,-366
99,456,1,1,27,-67,-23,401
99,457,1,1,27,-67,-163,369
99,458,1,1,27,-67,-297,276
99,459,1,1,27,-67,-378,154
99,460,1,1,27,-67,-413,-7
99,461,1,1,27,-67,-388,-145
99,462,1,1,27,-67,-298,-271
99,463,1,1,27,-67,-176,-349
99,472,1,2,27,-67,369,419
99,473,1,2,27,-67,190,520
99,474,1,2,27,-67,-15,554
99,475,1,2,27,-67,-239,505
99,476,1,2,27,-67,-400,385
99,477,1,2,27,-67,-520,181
99,478,1,2,27,-67,-552,-38
99,479,1,2,27,-67,-496,-281
100,488,1,0,27,-67,127,519
100,489,1,0,27,-67,-85,531
100,490,1,0,27,-67,-263,469
100,491,1,0,27,-67,-424,327
100,492,1,0,27,-67,-510,154
100,493,1,0,27,-67,-526,-66
100,494,1,0,27,-67,-456,-256
100,495,1,0,27,-67,-298,-428
100,504,1,1,27,-67,-19,400
100,505,1,1,27,-67,-157,371
100,506,1,1,27,-67,-286,286
100,507,1,1,27,-67,-365,171
100,508,1,1,27,-67,-400,15
100,509,1,1,27,-67,-379,-121
100,510,1,1,27,-67,-294,-251
100,511,1,1,27,-67,-177,-336
